zipcode,County,ZHVI,id,name,brewery_type,street,city,state,country,longitude,latitude,phone,website_url
28027,Cabarrus County,417471.0,cabarrus-brewing-company-concord,Cabarrus Brewing Company,micro,329 McGill Ave NW,Concord,North Carolina,United States,-80.60600028,35.41573578,7044904487,http://www.cabarrusbrewing.com
28027,Cabarrus County,417471.0,high-branch-brewing-co-concord,High Branch Brewing Co,micro,325 McGill Ave NW Ste 148,Concord,North Carolina,United States,,,,
28027,Cabarrus County,417471.0,twenty-six-acres-brewing-company-concord,Twenty-Six Acres Brewing Company,micro,7285 Westwinds Blvd NW,Concord,North Carolina,United States,-80.72192703,35.38617748,9802772337,http://www.26acres.com
30040,Forsyth County,579212.0,rick-tanners-grille-and-barcherry-street-brewing-cooperative-cumming,Rick Tanner's Grille & Bar/Cherry Street Brewing Cooperative,brewpub,5810 Bond St # E-2,Cumming,Georgia,United States,,,7702055512,http://www.rtanners.com
45011,Butler County,324470.0,municipal-brew-works-hamilton,Municipal Brew Works,micro,20 High St,Hamilton,Ohio,United States,-84.5638199,39.4009136,5136422424,http://municipalbrewworks.com
20906,Montgomery County,428357.0,,,,,,,,,,,
93065,Ventura County,808917.0,,,,,,,,,,,
80013,Arapahoe County,516631.0,peak-to-peak-tap-and-brew-aurora-1,Peak To Peak Tap & Brew,brewpub,16701 E Iliff Ave,Aurora,Colorado,United States,-104.8366181,39.6750535,7204468714,http://www.peakbrews.com
80013,Arapahoe County,516631.0,pilothouse-brewing-company-aurora,Pilothouse Brewing Company,micro,4233 S Buckley Rd,Aurora,Colorado,United States,-104.7915508,39.63993222,3039944971,http://www.pilothousebrewco.com
10463,Bronx County,445538.0,,,,,,,,,,,
34953,Saint Lucie County,421186.0,,,,,,,,,,,
33647,Hillsborough County,516838.0,,,,,,,,,,,
77095,Harris County,339646.0,28th-state-brewing-houston,28th State Brewing,planning,,Houston,Texas,United States,,,,
33186,Miami-Dade County,504147.0,,,,,,,,,,,
89110,Clark County,342799.0,,,,,,,,,,,
92021,San Diego County,725113.0,,,,,,,,,,,
30127,Cobb County,369043.0,,,,,,,,,,,
93230,Kings County,355459.0,,,,,,,,,,,
30022,Fulton County,642724.0,,,,,,,,,,,
60657,Cook County,508971.0,corridor-brewery-and-provisions-chicago,Corridor Brewery & Provisions,brewpub,3446 N Southport Ave,Chicago,Illinois,United States,-87.6643524,41.9447594,7732704272,
60657,Cook County,508971.0,dryhop-brewers-chicago,Dryhop Brewers,micro,3155 N Broadway St,Chicago,Illinois,United States,,,7738573155,http://www.dryhopchicago.com
19124,Philadelphia County,172322.0,,,,,,,,,,,
91766,Los Angeles County,622379.0,homage-brewing-pomona,Homage Brewing,micro,281 S Thomas St Ste 101,Pomona,California,United States,-117.75131831410972,34.057324075580716,6263770930,http://www.homagebrewing.com/
90262,Los Angeles County,611919.0,,,,,,,,,,,
85142,Maricopa County,580195.0,old-ellsworth-brewing-company-queen-creek,Old Ellsworth Brewing Company,brewpub,22005 S Ellsworth Rd,Queen Creek,Arizona,United States,-111.6343894,33.24511285,4804330651,http://www.oldebc.com
91730,San Bernardino County,649641.0,hamilton-family-brewery-rancho-cucamonga,Hamilton Family Brewery,micro,9757 7th St Ste 802,Rancho Cucamonga,California,United States,-117.59189300246612,34.08815449044789,9099897050,http://hamiltonfamilybrewery.com
91730,San Bernardino County,649641.0,kings-brewing-company-rancho-cucamonga,Kings Brewing Company,micro,8560 Vineyard Ave Ste 301,Rancho Cucamonga,California,United States,-117.6110744,34.1064155,9097273333,http://www.kingsbrewingco.com
91730,San Bernardino County,649641.0,no-clue-craft-brewery-rancho-cucamonga,No Clue Craft Brewery,micro,9037 Arrow Rte Ste 170,Rancho Cucamonga,California,United States,-117.5410707,34.0990988,9099892394,http://www.nocluebrew.com
91730,San Bernardino County,649641.0,rowdys-brewing-company-rancho-cucamonga,Rowdy's Brewing Company,micro,10002 6th St Ste A,Rancho Cucamonga,California,United States,-117.58790087733045,34.08513212306411,9099292722,http://rowdysbrewco.com
91730,San Bernardino County,649641.0,solorio-brewing-co-rancho-cucamonga,Solorio Brewing Co,micro,9395 Feron Blvd Ste K,Rancho Cucamonga,California,United States,-117.60032391780888,34.09295495137387,9097555400,http://www.soloriobrewing.com
60505,Kane County,202020.0,,,,,,,,,,,
11215,Kings County,1510573.0,four-beasts-brewery-brooklyn,Four Beasts Brewery,planning,,Brooklyn,New York,United States,,,3478863834,
11215,Kings County,1510573.0,strong-rope-brewery-brooklyn,Strong Rope Brewery,micro,574A President St,Brooklyn,New York,United States,-73.9840898,40.6769023,5857033010,http://www.strongropebrewery.com
11215,Kings County,1510573.0,sweet-thursday-beer-co-brooklyn,Sweet Thursday Beer Co,planning,,Brooklyn,New York,United States,,,9176133980,http://www.sweetthursdaybeer.com
11215,Kings County,1510573.0,wild-east-brewing-co-brooklyn,Wild East Brewing Co.,planning,,Brooklyn,New York,United States,,,,http://www.wildeastbrewing.com
7055,Passaic County,477395.0,,,,,,,,,,,
73099,Canadian County,251790.0,,,,,,,,,,,
92801,Orange County,787843.0,,,,,,,,,,,
91402,Los Angeles County,691384.0,,,,,,,,,,,
20011,District of Columbia,786691.0,hellbender-brewing-company-washington,Hellbender Brewing Company,micro,5788 2nd St NE,Washington,District of Columbia,United States,-77.0053314,38.9603005,2022301030,http://www.hellbenderbeer.com
60620,Cook County,217893.0,,,,,,,,,,,
93536,Los Angeles County,518842.0,,,,,,,,,,,
30052,Walton County,389570.0,,,,,,,,,,,
10472,Bronx County,633545.0,,,,,,,,,,,
11706,Suffolk County,545597.0,destination-unknown-beer-company-bay-shore,Destination Unknown Beer Company,micro,1 S Chicago Ave Unit C,Bay Shore,New York,United States,,,6314852232,http://www.destinationunknownbeercompany.com
11706,Suffolk County,545597.0,fire-island-beer-co-bay-shore,Fire Island Beer Co,micro,25 Drexel Dr,Bay Shore,New York,United States,,,,http://www.fireislandbeer.com
11706,Suffolk County,545597.0,great-south-bay-brewery-bay-shore,Great South Bay Brewery,micro,25 Drexel Dr,Bay Shore,New York,United States,,,6313928472,http://www.greatsouthbaybrewery.com
11706,Suffolk County,545597.0,the-brewers-collective-bay-shore,The Brewers Collective,micro,1460 N Clinton Ave Unit N,Bay Shore,New York,United States,,,6316659000,http://www.thebrewerscollective.com
90631,Orange County,832617.0,,,,,,,,,,,
80015,Arapahoe County,596260.0,two22-brew-centennial,Two22 Brew,micro,4550 S Reservoir Rd,Centennial,Colorado,United States,-104.7601698,39.63429093,7203289038,http://www.two22brew.com
93306,Kern County,326692.0,,,,,,,,,,,
85225,Maricopa County,441582.0,santan-brewing-co-chandler,SanTan Brewing Co,regional,8 S San Marcos Pl,Chandler,Arizona,United States,-111.8423459,33.3032436,4809178700,http://www.santanbrewing.com
85225,Maricopa County,441582.0,santan-brewing-co-uptown-chandler-chandler,SanTan Brewing Co - Uptown Chandler,micro,495 E. Warner Rd.,Chandler,Arizona,United States,-111.8384052,33.3352048,4809178700,
85225,Maricopa County,441582.0,the-perch-pub-and-brewery-chandler,The Perch Pub & Brewery,brewpub,232 S Wall St,Chandler,Arizona,United States,-111.8424808,33.3000878,4805808044,http://www.perchpubbrewery.com
60085,Lake County,187263.0,zum-bier-waukegan,Zum Bier,micro,3232 E Monroe St,Waukegan,Illinois,United States,,,8474207313,http://www.zumbier.com
30047,Gwinnett County,385666.0,,,,,,,,,,,
11691,Queens County,672769.0,,,,,,,,,,,
89031,Clark County,406344.0,,,,,,,,,,,
92805,Orange County,780122.0,anaheim-brewery-anaheim,Anaheim Brewery,micro,336 S Anaheim Blvd,Anaheim,California,United States,-117.9125249,33.8328226,7147801888,http://www.anaheimbrew.com
92805,Orange County,780122.0,back-street-brewery-and-tasting-room-anaheim,Back Street Brewery & Tasting Room,micro,1884 S Santa Cruz St,Anaheim,California,United States,-117.8960894,33.79983678,6572364050,http://www.backstreetbrew.com
92805,Orange County,780122.0,legends-craft-brewery-anaheim,Legends Craft Brewery,micro,1301 S Lewis St,Anaheim,California,United States,-117.8980621,33.81628085,8883270202,http://www.legendsbeer.com
92805,Orange County,780122.0,unsung-brewing-company-taproom-anaheim,Unsung Brewing Company- Taproom,micro,500 S Anaheim Blvd Ste B,Anaheim,California,United States,-117.91214784480077,33.83113335043037,,
75035,Collin County,684246.0,,,,,,,,,,,
90026,Los Angeles County,1206582.0,,,,,,,,,,,
75067,Denton County,386338.0,,,,,,,,,,,
30281,Henry County,310800.0,,,,,,,,,,,
95687,Solano County,587031.0,,,,,,,,,,,
77450,Harris County,385104.0,,,,,,,,,,,
98052,King County,1403101.0,big-block-brewing-redmond-taproom-redmond,Big Block Brewing - Redmond Taproom,micro,14950 NE 95th St,Redmond,Washington,United States,-122.14108675958667,47.68654122948224,4256583644,https://www.bigblockbrewery.com/redmond-taproom
98052,King County,1403101.0,black-raven-brewing-co-redmond,Black Raven Brewing Co,micro,14679 NE 95th St,Redmond,Washington,United States,-122.1455096,47.6854906,4258813020,http://www.blackravenbrewing.com
98052,King County,1403101.0,mac-and-jacks-brewery-inc-redmond,Mac and Jacks Brewery Inc,regional,17825 NE 65th St Ste B110,Redmond,Washington,United States,-122.10263263862579,47.664310055122655,4255589697,https://www.macandjacks.com
98052,King County,1403101.0,postdoc-brewing-company-redmond,Postdoc Brewing Company,micro,17625 NE 65th St Ste 100,Redmond,Washington,United States,-122.1050772,47.66392008,4256584963,http://www.postdocbrewing.com
20002,District of Columbia,755850.0,atlas-brew-works-washington,Atlas Brew Works,micro,2052 W Virginia Ave NE Ste 102,Washington,District of Columbia,United States,,,2028320420,http://www.atlasbrewworks.com
20002,District of Columbia,755850.0,capitol-city-brewing-co-washington,Capitol City Brewing Co,contract,2 Massachusetts Ave NE,Washington,District of Columbia,United States,-77.0082686,38.8979293,2028422337,http://www.capcitybrew.com
20002,District of Columbia,755850.0,red-bear-brewing-co-washington,Red Bear Brewing Co,planning,,Washington,District of Columbia,United States,,,2062997485,http://www.redbear.beer
60640,Cook County,344108.0,band-of-bohemia-chicago,Band Of Bohemia,brewpub,4710 N Ravenswood Ave,Chicago,Illinois,United States,-87.6750827,41.9675954,7732714710,http://bandofbohemia.com
60640,Cook County,344108.0,empirical-brewery-chicago,Empirical Brewery,micro,1801 W Foster Ave,Chicago,Illinois,United States,-87.6749395,41.9762555,,http://www.empiricalbrewery.com
60640,Cook County,344108.0,hamburger-marysandersonville-brewing-company-chicago,Hamburger Mary's/Andersonville Brewing Company,brewpub,5402 N Clark St,Chicago,Illinois,United States,-87.66855092,41.97997865,7737846969,http://www.hamburgermaryschicago.com
60640,Cook County,344108.0,urban-renewal-brewery-chicago,Urban Renewal Brewery,planning,,Chicago,Illinois,United States,,,7744874619,http://www.urbanrenewbrew.com
60641,Cook County,400646.0,aleman-brewing-chicago,Aleman Brewing,micro,3304 N Knox Ave,Chicago,Illinois,United States,-87.74301213,41.94087994,8123404198,http://www.alemanchicago.com
60641,Cook County,400646.0,eris-brewery-and-cider-house-chicago,Eris Brewery And Cider House,brewpub,4240 W Irving Park Rd,Chicago,Illinois,United States,-87.7342346,41.95388195,5623086582,
60641,Cook County,400646.0,lake-effect-brewing-company-chicago,Lake Effect Brewing Company,micro,4727 W Montrose Ave,Chicago,Illinois,United States,-87.7459687,41.9604369,3129194473,http://www.lakeeffectbrewing.com
60641,Cook County,400646.0,old-irving-brewing-co-chicago,Old Irving Brewing Co.,brewpub,4419 W Montrose Ave,Chicago,Illinois,United States,-87.7394333,41.9605751,7739166421,http://www.oldirvingbrewing.com
92114,San Diego County,686400.0,,,,,,,,,,,
75243,Dallas County,311268.0,,,,,,,,,,,
80219,Denver County,494319.0,burns-family-artisan-ales-denver,Burns Family Artisan Ales,planning,,Denver,Colorado,United States,,,2482242697,
80219,Denver County,494319.0,trve-brewing-co-denver,TRVE Brewing Co,micro,2600 W. 2nd Ave Unit 8,Denver,Colorado,United States,,,3033511021,http://trvebrewing.com
80219,Denver County,494319.0,trve-brewing-co-the-acid-temple-denver,TRVE Brewing Co. - The Acid Temple,micro,2600 W. 2nd Ave Unit 8,Denver,Colorado,United States,,,3033511021,
19111,Philadelphia County,282256.0,,,,,,,,,,,
96720,Hawaii County,536955.0,hawaii-nui-brewing-hilo,Hawaii Nui Brewing,closed,275 E Kawili St,Hilo,Hawaii,United States,-155.0697885,19.70587596,8089348211,http://www.hawaiinuibrewing.com
96720,Hawaii County,536955.0,hilo-brewing-co-hilo,Hilo Brewing Co,micro,275 E Kawili St,Hilo,Hawaii,United States,-155.0697885,19.70587596,8089348211,https://hilobrewingco.com
7087,Hudson County,471793.0,,,,,,,,,,,
78045,Webb County,267629.0,,,,,,,,,,,
17603,Lancaster County,272817.0,iron-hill-brewery-and-restaurant-lancaster-lancaster,Iron Hill Brewery & Restaurant - Lancaster,brewpub,781 Harrisburg Pike,Lancaster,Pennsylvania,United States,-76.3188136,40.0506816,7172919800,http://www.ironhillbrewery.com
17603,Lancaster County,272817.0,spring-house-brewery-lancaster,Spring House Brewery,micro,209 Hazel St,Lancaster,Pennsylvania,United States,-76.30710904,40.02936738,7178720925,http://www.springhousebeer.com
17603,Lancaster County,272817.0,wacker-brewing-co-lancaster,Wacker Brewing Co,micro,417 W Grant St,Lancaster,Pennsylvania,United States,-76.31365439,40.03799427,7176172711,http://www.wackerbrewing.com
76028,Johnson County,365118.0,,,,,,,,,,,
48197,Washtenaw County,323021.0,mishigama-craft-brewing-ypsi-alehouse-ypsilanti,Mishigama Craft Brewing / Ypsi Alehouse,brewpub,124 Pearl St Ste 100,Ypsilanti,Michigan,United States,,,7344871555,http://www.ypsialehouse.com
46307,Lake County,324889.0,crown-brewing-co-crown-point,Crown Brewing Co,brewpub,211 S East St,Crown Point,Indiana,United States,,,2196634545,http://www.crownbrewing.com
46307,Lake County,324889.0,off-square-brewing-crown-point,Off Square Brewing,brewpub,11000 Delaware Pkwy,Crown Point,Indiana,United States,-87.329728,41.417636,2193108898,http://www.offsquarebrewing.com
30041,Forsyth County,617823.0,,,,,,,,,,,
30096,Gwinnett County,390334.0,good-word-brewing-and-public-house-duluth,Good Word Brewing & Public House,brewpub,3085 Main St Ste 520,Duluth,Georgia,United States,,,4049732077,http://www.goodwordbrewing.com
11213,Kings County,1088850.0,,,,,,,,,,,
85204,Maricopa County,350373.0,beer-research-institute-the-mesa,"Beer Research Institute, The",brewpub,1641 S Stateley Dr Ste 104,Mesa,Arizona,United States,,,4808922020,http://www.bri.beer
33015,Miami-Dade County,411678.0,,,,,,,,,,,
11746,Suffolk County,784574.0,,,,,,,,,,,
78046,Webb County,166137.0,,,,,,,,,,,
95127,Santa Clara County,1064949.0,,,,,,,,,,,
22191,Prince William County,437941.0,brew-republic-bierwerks-woodbridge,Brew Republic Bierwerks,brewpub,15201 Potomac Town Pl Ste 120 Stonebridge @ Potomac Town Center,Woodbridge,Virginia,United States,,,7035947950,http://brewrepublic.beer
11210,Kings County,879285.0,,,,,,,,,,,
85308,Maricopa County,467280.0,dubina-brewing-co-glendale,Dubina Brewing Co.,brewpub,17035 N 67th Ave Ste 6,Glendale,Arizona,United States,,,6234127770,http://www.dubinabrewing.com
85308,Maricopa County,467280.0,rock-bottom-brewery-arrowhead-glendale,Rock Bottom Brewery - Arrowhead,brewpub,7640 W Bell Rd,Glendale,Arizona,United States,,,6238788822,http://www.rockbottom.com
90022,Los Angeles County,633325.0,,,,,,,,,,,
77346,Harris County,325903.0,,,,,,,,,,,
94080,San Mateo County,1286865.0,47-hills-brewing-co-south-san-francisco,47 Hills Brewing Co,brewpub,137 S Linden Ave,South San Francisco,California,United States,-122.4136168,37.64425595,6508678476,http://47hillsbrewingcompany.com
94080,San Mateo County,1286865.0,armstrong-brewing-co-south-san-francisco,Armstrong Brewing Co,micro,415 Grand Ave Ste 103,South San Francisco,California,United States,-119.19257256150316,50.44703095616619,6509898447,http://www.armstrongbrewing.com
21234,Baltimore County,268779.0,,,,,,,,,,,
77845,Brazos County,358728.0,hullabaloo-diner-college-station,Hullabaloo Diner,brewpub,15045 FM 2154 Rd,College Station,Texas,United States,,,9796903002,
77845,Brazos County,358728.0,new-republic-brewing-college-station,New Republic Brewing,micro,11405 N Dowling Rd Ste C,College Station,Texas,United States,,,7134894667,http://www.nrb.beer
77845,Brazos County,358728.0,tree-farm-brewing-company-llc-college-station,"Tree Farm Brewing Company, LLC",contract,3020 Papa Bear Dr,College Station,Texas,United States,,,9798200535,http://www.treefarmbrewing.com
11209,Kings County,1008838.0,,,,,,,,,,,
30062,Cobb County,509860.0,,,,,,,,,,,
10027,New York County,914257.0,harlem-brewing-co-new-york,Harlem Brewing Co,contract,2 W 123rd St,New York,New York,United States,-73.94532799,40.8058068,8885596735,http://www.harlembrewingcompany.com
33157,Miami-Dade County,570041.0,,,,,,,,,,,
76179,Tarrant County,351049.0,,,,,,,,,,,
92407,San Bernardino County,513888.0,,,,,,,,,,,
43081,Franklin County,341956.0,temperance-row-brewing-and-uptown-deli-westerville,Temperance Row Brewing and Uptown Deli,brewpub,41 N State St,Westerville,Ohio,United States,-82.92806564,40.11493135,6148912337,http://www.uptowndeliandbrew.com
79928,El Paso County,231380.0,,,,,,,,,,,
30135,Douglas County,341986.0,,,,,,,,,,,
97229,Washington County,804533.0,mcmenamins-oak-hills-brewery-portland,McMenamins Oak Hills Brewery,micro,14740 NW Cornell Rd Ste 80,Portland,Oregon,United States,-122.7105079,45.5330425,5036450117,http://www.mcmenamins.com
91343,Los Angeles County,849180.0,,,,,,,,,,,
95624,Sacramento County,653494.0,flatland-brewing-company-elk-grove,Flatland Brewing Company,micro,9183 Survey Rd Ste 104,Elk Grove,California,United States,-121.3567686,38.37684711,9167533116,http://www.flatlandbrewingco.com
95624,Sacramento County,653494.0,tilted-mash-brewery-elk-grove,Tilted Mash Brewery,micro,9175 Union Park Way,Elk Grove,California,United States,-121.3611472,38.38804656,,http://www.tiltedmash.com
