postal_code,county,ZHVI
20664,Charles County,388590.0
17563,Lancaster County,364370.0
76431,Wise County,339772.0
53038,Jefferson County,356471.0
17049,Juniata County,216910.0
92661,Orange County,4469892.0
46349,Newton County,269874.0
13491,Herkimer County,171736.0
21034,Harford County,361784.0
36278,Randolph County,279857.0
47118,Crawford County,157167.0
32322,Franklin County,274878.0
63851,Pemiscot County,79026.0
45159,Clinton County,199695.0
49229,Lenawee County,272336.0
7721,Monmouth County,398040.0
47024,Franklin County,185298.0
46501,Marshall County,180402.0
75938,Tyler County,170545.0
49064,Van Buren County,185098.0
63048,Jefferson County,245179.0
8092,Ocean County,457344.0
56529,Clay County,268009.0
62613,Menard County,197150.0
83254,Bear Lake County,270561.0
47581,Martin County,135597.0
38315,McNairy County,129225.0
54015,Saint Croix County,337002.0
46504,Marshall County,200630.0
16373,Venango County,133849.0
15774,Indiana County,196422.0
41749,Leslie County,65621.0
54113,Outagamie County,309817.0
78407,Nueces County,101471.0
42217,Christian County,177946.0
84312,Box Elder County,403485.0
95685,Amador County,532826.0
7838,Warren County,415992.0
29940,Beaufort County,346210.0
18336,Pike County,286907.0
47459,Greene County,226417.0
87042,Valencia County,336827.0
28640,Ashe County,313201.0
45831,Putnam County,156891.0
72631,Carroll County,268421.0
62501,Macon County,167452.0
97022,Clackamas County,696470.0
45167,Brown County,141038.0
71110,Bossier Parish,203240.0
23603,Newport News City,247156.0
43844,Coshocton County,190409.0
71435,Caldwell Parish,108478.0
60021,McHenry County,319106.0
37144,Lincoln County,221193.0
78164,De Witt County,206994.0
64747,Cass County,265211.0
28594,Carteret County,697816.0
34737,Lake County,416581.0
28349,Duplin County,165191.0
1929,Essex County,787124.0
19035,Montgomery County,1336051.0
30205,Fayette County,518990.0
37853,Blount County,310307.0
96754,Kauai County,1779440.0
58545,Mercer County,192636.0
38551,Clay County,146713.0
49012,Kalamazoo County,303084.0
65686,Stone County,276169.0
39653,Franklin County,156124.0
29168,Sumter County,128846.0
5489,Chittenden County,495234.0
13439,Herkimer County,188431.0
1370,Franklin County,371164.0
68069,Douglas County,439295.0
40146,Breckinridge County,131486.0
65705,Lawrence County,161425.0
14543,Monroe County,303037.0
36091,Chilton County,220144.0
70630,Cameron Parish,222972.0
73006,Caddo County,93994.0
70730,East Feliciana Parish,185523.0
47838,Sullivan County,124956.0
62321,Hancock County,102722.0
17535,Lancaster County,432073.0
43718,Belmont County,216494.0
34228,Sarasota County,1254590.0
97368,Lincoln County,508197.0
95542,Humboldt County,489922.0
4474,Penobscot County,299839.0
93235,Tulare County,253486.0
53013,Sheboygan County,276395.0
92382,San Bernardino County,390726.0
62920,Union County,127919.0
63019,Jefferson County,187274.0
16743,McKean County,100818.0
73093,McClain County,291791.0
83611,Valley County,441604.0
47283,Decatur County,194181.0
40806,Harlan County,89325.0
45679,Adams County,158538.0
31012,Dodge County,126033.0
23927,Mecklenburg County,242819.0
85346,La Paz County,188545.0
98856,Okanogan County,490823.0
93461,San Luis Obispo County,502552.0
15636,Westmoreland County,410896.0
46543,Elkhart County,377580.0
45686,Gallia County,135063.0
12498,Ulster County,624778.0
35958,Jackson County,165666.0
23841,Dinwiddie County,255136.0
63869,New Madrid County,119520.0
14821,Steuben County,168301.0
79311,Hale County,144707.0
64149,Jackson County,500874.0
98812,Okanogan County,340337.0
66512,Jefferson County,241435.0
50212,Boone County,192638.0
32564,Okaloosa County,254201.0
27976,Camden County,414678.0
7088,Union County,375988.0
72135,Pulaski County,326157.0
73131,Oklahoma County,371894.0
14738,Chautauqua County,152715.0
88231,Lea County,147161.0
55043,Washington County,379530.0
66542,Shawnee County,269438.0
70032,Saint Bernard Parish,201924.0
21750,Washington County,188788.0
44085,Ashtabula County,206925.0
37035,Cheatham County,342639.0
39897,Grady County,231548.0
1375,Franklin County,445155.0
4061,York County,331205.0
46932,Cass County,176475.0
67335,Montgomery County,77749.0
87016,Torrance County,152454.0
2667,Barnstable County,878896.0
55349,Wright County,333596.0
17063,Mifflin County,161261.0
55946,Goodhue County,288109.0
35643,Lawrence County,158534.0
22728,Fauquier County,546623.0
5091,Windsor County,591466.0
75497,Wood County,389446.0
44403,Trumbull County,201174.0
79521,Haskell County,95277.0
35616,Colbert County,110699.0
25168,Putnam County,164026.0
55307,Sibley County,216854.0
50665,Butler County,216086.0
57718,Meade County,333329.0
70777,East Feliciana Parish,211329.0
4350,Kennebec County,369992.0
54107,Shawano County,198195.0
25253,Mason County,119784.0
43003,Morrow County,227913.0
18660,Luzerne County,217245.0
59865,Lake County,462395.0
66846,Morris County,170242.0
29042,Bamberg County,80441.0
70341,Assumption Parish,150913.0
80758,Yuma County,247795.0
26444,Preston County,102893.0
40489,Lincoln County,127399.0
49072,Saint Joseph County,191306.0
81419,Delta County,
54229,Brown County,321568.0
71638,Drew County,43775.0
16049,Armstrong County,110913.0
13167,Oswego County,213517.0
12846,Warren County,276711.0
55981,Wabasha County,264980.0
27229,Montgomery County,128597.0
54830,Burnett County,249663.0
65667,Wright County,195720.0
53004,Ozaukee County,298392.0
12850,Saratoga County,322111.0
66523,Osage County,140553.0
74030,Creek County,86877.0
72101,Woodruff County,86966.0
23696,York County,459032.0
13605,Jefferson County,187710.0
38857,Lee County,199384.0
5656,Lamoille County,293337.0
28676,Surry County,215760.0
61310,Lee County,128648.0
11732,Nassau County,807705.0
32820,Orange County,530674.0
39459,Jones County,175680.0
29129,Aiken County,158715.0
63445,Clark County,182437.0
17856,Union County,229847.0
53048,Dodge County,261997.0
29590,Williamsburg County,81631.0
12487,Ulster County,357085.0
74454,Wagoner County,250216.0
17532,Lancaster County,356356.0
72461,Clay County,82516.0
44470,Trumbull County,217982.0
43154,Fairfield County,294708.0
3608,Cheshire County,422572.0
56312,Stearns County,264946.0
70456,Tangipahoa Parish,118168.0
60145,DeKalb County,281498.0
74902,LeFlore County,134672.0
2633,Barnstable County,1221790.0
94037,San Mateo County,1593582.0
75473,Lamar County,260307.0
56373,Morrison County,312496.0
97844,Morrow County,271575.0
53103,Waukesha County,389432.0
73169,Oklahoma County,318046.0
26351,Gilmer County,100173.0
74116,Tulsa County,183182.0
21837,Wicomico County,235434.0
16051,Butler County,256528.0
44824,Erie County,217735.0
67056,Harvey County,184971.0
97380,Lincoln County,460050.0
13656,Jefferson County,180137.0
67045,Greenwood County,89505.0
49284,Jackson County,186137.0
69357,Scotts Bluff County,194108.0
22637,Frederick County,376102.0
23420,Accomack County,196210.0
30511,Banks County,222691.0
52738,Louisa County,149121.0
39330,Clarke County,135925.0
18092,Lehigh County,438813.0
27831,Northampton County,77853.0
72519,Izard County,156399.0
56241,Yellow Medicine County,162007.0
87043,Sandoval County,647045.0
49246,Jackson County,289218.0
54614,La Crosse County,245906.0
63369,Lincoln County,329721.0
27233,Randolph County,268258.0
43450,Wood County,230775.0
59474,Toole County,151085.0
28669,Wilkes County,210608.0
47638,Posey County,277130.0
12966,Franklin County,132666.0
29039,Orangeburg County,116891.0
58784,Mountrail County,233850.0
11978,Suffolk County,1788392.0
54738,Eau Claire County,357493.0
63377,Lincoln County,353256.0
38773,Sunflower County,66358.0
29692,Laurens County,69304.0
61038,Boone County,264448.0
52358,Cedar County,266899.0
44234,Portage County,270833.0
49111,Berrien County,209316.0
44865,Huron County,136227.0
44253,Medina County,352853.0
84654,Sevier County,294856.0
47665,Gibson County,188788.0
14772,Cattaraugus County,128068.0
56520,Wilkin County,190694.0
24970,Greenbrier County,136412.0
17084,Mifflin County,216616.0
62239,Saint Clair County,130250.0
28453,Duplin County,109419.0
98857,Grant County,279614.0
77430,Brazoria County,333814.0
56277,Renville County,180786.0
38034,Crockett County,120822.0
44473,Trumbull County,198272.0
40045,Trimble County,154548.0
27846,Martin County,129818.0
73141,Oklahoma County,138987.0
76457,Hamilton County,258001.0
3223,Grafton County,336998.0
51510,Pottawattamie County,166118.0
35576,Lamar County,124531.0
70052,Saint James Parish,182274.0
28508,Duplin County,157727.0
63341,Saint Charles County,548229.0
42378,Daviess County,175891.0
77664,Tyler County,196904.0
44626,Stark County,178837.0
20764,Anne Arundel County,383967.0
49709,Montmorency County,126568.0
7803,Morris County,411974.0
84535,San Juan County,286238.0
53960,Columbia County,260696.0
49088,Kalamazoo County,295132.0
41572,Pike County,79366.0
71346,Rapides Parish,156220.0
29584,Chesterfield County,120329.0
42519,Pulaski County,146343.0
45629,Scioto County,145459.0
14125,Genesee County,153580.0
16950,Tioga County,164269.0
63730,Bollinger County,136368.0
75975,Shelby County,172483.0
31765,Thomas County,159334.0
14719,Cattaraugus County,131244.0
68873,Howard County,227222.0
39360,Clarke County,84028.0
93516,Kern County,153326.0
61531,Fulton County,113460.0
35188,Bibb County,227502.0
77871,Madison County,300731.0
30669,Greene County,127462.0
97469,Douglas County,272891.0
65550,Phelps County,162198.0
75683,Upshur County,147213.0
37051,Dickson County,289135.0
27924,Bertie County,144142.0
33306,Broward County,601067.0
17344,Adams County,211942.0
1908,Essex County,920493.0
48634,Bay County,185443.0
80422,Gilpin County,580178.0
59425,Pondera County,232924.0
80610,Weld County,477362.0
8829,Hunterdon County,343227.0
97624,Klamath County,288790.0
71675,Drew County,107432.0
64048,Clay County,360405.0
30206,Pike County,292052.0
73028,Logan County,143489.0
13748,Broome County,159819.0
32735,Lake County,345641.0
65255,Boone County,272937.0
15679,Westmoreland County,194799.0
19505,Berks County,292662.0
21756,Washington County,435585.0
28125,Rowan County,406446.0
95442,Sonoma County,1540825.0
81151,Conejos County,184146.0
29682,Pickens County,411466.0
30182,Carroll County,237249.0
54139,Oconto County,210679.0
31626,Thomas County,201989.0
64755,Jasper County,225043.0
55047,Washington County,620596.0
47320,Delaware County,159897.0
15610,Westmoreland County,214472.0
48757,Tuscola County,187919.0
79235,Floyd County,67290.0
29055,Chester County,98690.0
2837,Newport County,843000.0
36043,Lowndes County,221990.0
44704,Stark County,58279.0
12196,Rensselaer County,350129.0
30624,Elbert County,164918.0
65325,Benton County,172187.0
43917,Jefferson County,87241.0
74547,Pittsburg County,80780.0
67544,Barton County,89068.0
68405,Seward County,282199.0
44402,Trumbull County,214407.0
31645,Berrien County,178057.0
4927,Kennebec County,183071.0
61054,Ogle County,116623.0
39153,Smith County,110219.0
40371,Bath County,118666.0
74733,Bryan County,131887.0
71068,Bienville Parish,83578.0
79504,Callahan County,144122.0
54619,Monroe County,214031.0
12117,Fulton County,203324.0
71743,Clark County,61886.0
46938,Grant County,121857.0
31744,Colquitt County,144468.0
12919,Clinton County,162400.0
87001,Sandoval County,363248.0
54945,Waupaca County,209447.0
79567,Runnels County,62499.0
22427,Caroline County,321286.0
85321,Pima County,109659.0
61422,McDonough County,73073.0
81641,Rio Blanco County,376158.0
26205,Nicholas County,78376.0
75770,Henderson County,362060.0
47993,Warren County,181351.0
49034,Kalamazoo County,220429.0
54013,Saint Croix County,248273.0
95441,Sonoma County,1387206.0
95665,Amador County,457316.0
66013,Miami County,677894.0
98947,Yakima County,323629.0
85377,Maricopa County,1245151.0
76527,Williamson County,574931.0
47136,Floyd County,322320.0
2831,Kent County,498751.0
38841,Pontotoc County,163526.0
75446,Fannin County,180725.0
95623,El Dorado County,587668.0
76470,Eastland County,79174.0
20861,Montgomery County,745286.0
28137,Stanly County,258734.0
66409,Shawnee County,345346.0
1541,Worcester County,543671.0
47920,Tippecanoe County,294532.0
19310,Chester County,331695.0
3278,Merrimack County,372451.0
98524,Mason County,561334.0
37149,Rutherford County,392800.0
3782,Sullivan County,600861.0
13317,Montgomery County,138539.0
46164,Brown County,322011.0
3576,Coos County,165907.0
65704,Wright County,168102.0
30527,Hall County,387061.0
21053,Baltimore County,517989.0
35541,Winston County,394223.0
46929,Carroll County,163476.0
10004,New York County,1066323.0
35118,Jefferson County,167644.0
83252,Oneida County,350131.0
1506,Worcester County,355120.0
53036,Jefferson County,411614.0
42044,Marshall County,263757.0
52655,Des Moines County,167945.0
57025,Union County,272018.0
65769,Barry County,205996.0
53021,Ozaukee County,322965.0
56175,Lyon County,145387.0
7641,Bergen County,836282.0
51023,Sioux County,125886.0
18344,Monroe County,270468.0
36861,Tallapoosa County,483150.0
96750,Hawaii County,851166.0
37410,Hamilton County,108259.0
38847,Itawamba County,118429.0
22213,Arlington County,1176307.0
28905,Cherokee County,235190.0
47639,Gibson County,298200.0
29450,Berkeley County,366211.0
74038,Creek County,137866.0
80828,Lincoln County,
21562,Allegany County,72925.0
61360,La Salle County,227908.0
8804,Hunterdon County,380733.0
37843,Cocke County,180652.0
37806,Knox County,232453.0
4357,Sagadahoc County,288248.0
1022,Hampden County,192537.0
42647,McCreary County,75210.0
30547,Banks County,307362.0
7857,Morris County,368749.0
74954,Sequoyah County,134628.0
95230,Stanislaus County,766857.0
48647,Oscoda County,98424.0
55055,Washington County,321451.0
40068,Henry County,346974.0
64843,McDonald County,137148.0
53075,Sheboygan County,276450.0
39638,Amite County,114667.0
41092,Boone County,268166.0
71033,Caddo Parish,220745.0
65632,Laclede County,209387.0
19029,Delaware County,224156.0
68748,Madison County,160583.0
71943,Montgomery County,149070.0
85631,Pinal County,152735.0
44084,Ashtabula County,230651.0
73121,Oklahoma County,215765.0
73737,Major County,107647.0
45390,Darke County,115163.0
54949,Waupaca County,191372.0
30171,Bartow County,341237.0
65713,Webster County,232049.0
42086,McCracken County,214614.0
14062,Chautauqua County,184836.0
85543,Graham County,302074.0
72153,Van Buren County,151450.0
35989,De Kalb County,168957.0
7946,Morris County,690496.0
3048,Hillsborough County,404624.0
99009,Spokane County,482560.0
8097,Gloucester County,286881.0
59730,Gallatin County,995431.0
40322,Menifee County,127456.0
12443,Ulster County,367631.0
60940,Kankakee County,243942.0
56567,Otter Tail County,240125.0
48179,Monroe County,275626.0
68767,Pierce County,274026.0
20777,Howard County,878042.0
45065,Warren County,316887.0
57469,Spink County,151987.0
36351,Coffee County,164993.0
28344,Cumberland County,174417.0
13132,Oswego County,203625.0
46772,Adams County,290843.0
24954,Pocahontas County,97178.0
79226,Donley County,108661.0
31637,Berrien County,142646.0
39040,Yazoo County,129688.0
53811,Grant County,238096.0
70039,Saint Charles Parish,173416.0
71222,Union Parish,79132.0
16406,Crawford County,140633.0
17846,Columbia County,253571.0
15943,Cambria County,75913.0
49310,Isabella County,166353.0
74330,Mayes County,195254.0
16038,Butler County,179723.0
18834,Susquehanna County,187461.0
92258,Riverside County,305587.0
52162,Allamakee County,125842.0
15846,Elk County,126963.0
3225,Belknap County,388950.0
53058,Waukesha County,589757.0
4220,Oxford County,255054.0
49237,Jackson County,215591.0
37137,Hickman County,177750.0
72833,Yell County,113551.0
23947,Lunenburg County,168472.0
49781,Mackinac County,174906.0
4856,Knox County,519070.0
55741,Saint Louis County,171006.0
14111,Erie County,207777.0
16865,Centre County,340319.0
